customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn;Date
5868-YTYKS;Male;No;No;Yes; 1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check; 20,25;  20,25;0;2020-03-17
3525-DVKFN;Female;No;No;No;17;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check; 19,40; 358,05;0;2018-11-23
1482-OXZSY;Male;No;No;No;30;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Automatic;100,40;2936,25;0;2017-10-29
0377-JBKKT;Male;No;Yes;Yes;22;Yes;No;DSL;Yes;Yes;No;Yes;No;No;Month-to-month;Yes;Mailed check; 57,95;1271,80;0;2018-06-26
5778-BVOFB;Female;No;No;No; 9;Yes;No;DSL;No;No;No;Yes;Yes;No;Month-to-month;Yes;Automatic; 59,50; 530,05;0;2019-07-21
3373-YZZYM;Male;No;Yes;Yes; 1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; 19,20;  19,20;0;2020-03-17
2057-ZBLPD;Female;No;Yes;No;21;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check; 86,50;1808,70;1;2018-07-26
0228-MAUWC;Male;No;No;No;19;Yes;Yes;DSL;No;No;Yes;Yes;No;No;Month-to-month;No;Electronic check; 59,55;1144,60;0;2018-09-24
5502-RLUYV;Female;No;Yes;Yes;69;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;103,95;7446,90;1;2014-08-16
0023-HGHWL;Male;Yes;No;No; 1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; 25,10;  25,10;1;2020-03-17
7663-YJHSN;Female;No;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;No;Two year;Yes;Automatic;103,95;7556,90;0;2014-05-18
4915-BFSXL;Male;No;Yes;Yes;70;Yes;Yes;DSL;Yes;No;Yes;No;Yes;No;Two year;No;Automatic; 68,95;4858,70;0;2014-07-17
3086-RUCRN;Female;No;No;No;66;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;Month-to-month;Yes;Automatic;103,10;6595,00;0;2014-11-14
5215-LNLDJ;Female;No;Yes;Yes; 7;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; 24,70; 149,05;0;2019-09-19
7576-JMYWV;Female;Yes;Yes;Yes;46;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;110,20;4972,10;0;2016-07-06
9039-RBEEE;Male;No;No;No;39;No;No phone service;DSL;Yes;Yes;No;Yes;Yes;No;Month-to-month;Yes;Automatic; 48,95;1880,85;1;2017-02-01
0257-KXZGU;Female;No;Yes;Yes;32;Yes;Yes;DSL;No;Yes;Yes;No;No;No;Month-to-month;No;Automatic; 62,45;2045,55;0;2017-08-30
1307-ATKGB;Male;No;No;No;24;Yes;No;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Electronic check; 89,55;2187,15;0;2018-04-27
8417-FMLZI;Male;No;Yes;Yes; 6;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Automatic; 83,55; 477,55;1;2019-10-19
3714-XPXBW;Female;No;No;No;37;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;Month-to-month;Yes;Automatic; 78,90;2976,95;0;2017-04-02
1850-AKQEP;Male;No;No;Yes; 8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; 20,35; 178,70;0;2019-08-20
2824-DXNKN;Female;No;Yes;Yes;72;Yes;Yes;DSL;Yes;No;Yes;No;Yes;No;Two year;Yes;Automatic; 71,45;5025,85;0;2014-05-18
5227-JSCFE;Male;Yes;Yes;No;71;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;No;Two year;No;Automatic; 46,35;3353,40;0;2014-06-17
0848-ZGQIJ;Female;No;Yes;No;16;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Automatic; 94,65;1461,15;0;2018-12-23
3621-CHYVB;Female;No;Yes;No;57;No;No phone service;DSL;Yes;No;Yes;Yes;No;Yes;Month-to-month;Yes;Automatic; 49,90;2782,40;0;2015-08-11
8042-RNLKO;Male;No;No;No;66;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Automatic; 25,45;1699,15;0;2014-11-14
1792-UXAFY;Female;Yes;No;No;17;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Electronic check; 89,15;1496,90;1;2018-11-23
5372-FBKBN;Female;No;No;Yes;21;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; 20,75; 452,20;0;2018-07-26
0420-TXVSG;Male;No;Yes;No;66;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;Two year;Yes;Automatic; 66,10;4428,45;0;2014-11-14
6217-TOWGS;Female;No;Yes;No;17;Yes;Yes;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Automatic; 75,40;1322,55;0;2018-11-23
0515-YPMCW;Male;No;No;Yes; 1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check; 70,45;  70,45;1;2020-03-17
0378-XSZPU;Male;No;Yes;No;58;Yes;No;DSL;Yes;Yes;Yes;No;No;No;One year;No;Automatic; 60,30;3563,80;1;2015-07-12
1045-LTCYT;Female;No;Yes;Yes; 8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Automatic; 21,05; 139,75;0;2019-08-20
1544-JJMYL;Male;No;No;No;27;Yes;No;DSL;Yes;No;Yes;Yes;Yes;No;One year;No;Automatic; 69,35;1927,30;0;2018-01-27
4636-JGAAI;Male;No;Yes;No;34;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;No;Mailed check; 88,85;3000,25;0;2017-07-01
6874-SGLHU;Male;No;No;No;30;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;One year;Yes;Automatic; 97,00;3021,30;0;2017-10-29
5951-AOFIH;Male;No;No;No;33;Yes;No;DSL;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Automatic; 66,40;2245,40;0;2017-07-31
4729-XKASR;Male;No;No;Yes; 1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check; 24,75;  24,75;1;2020-03-17
3059-NGMXB;Male;No;Yes;Yes;14;Yes;Yes;DSL;Yes;Yes;No;No;No;Yes;Month-to-month;No;Mailed check; 69,20; 944,65;0;2019-02-21
8652-YHIYU;Female;No;No;Yes;16;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;One year;Yes;Automatic; 79,50;1264,20;0;2018-12-23
5278-PNYOX;Female;No;No;No;49;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;No;Automatic;100,65;4917,75;0;2016-04-07
5449-FIBXJ;Male;No;Yes;Yes;19;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;No;Electronic check;103,30;2012,70;1;2018-09-24
3486-HOOGQ;Female;No;Yes;Yes;70;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;No;Automatic; 79,70;5743,30;0;2014-07-17
5061-PBXFW;Female;No;Yes;Yes;32;Yes;No;DSL;Yes;Yes;No;Yes;No;No;Month-to-month;No;Automatic; 61,40;1864,65;0;2017-08-30
8630-FJLIB;Female;No;No;No;18;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; 69,80;1221,65;0;2018-10-24
3891-NLXJB;Male;No;No;No;37;No;No phone service;DSL;Yes;Yes;No;Yes;No;No;Two year;Yes;Mailed check; 40,55;1390,85;0;2017-04-02
4749-OJKQU;Female;No;No;No; 4;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; 75,65; 302,35;0;2019-12-18
0577-WHMEV;Female;No;Yes;No;16;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;No;Month-to-month;No;Electronic check; 90,70;1374,90;0;2018-12-23
5453-AXEPF;Male;No;Yes;No;17;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Automatic; 80,50;1336,90;0;2018-11-23
3639-XJHKQ;Female;No;No;Yes;19;Yes;No;DSL;Yes;Yes;Yes;No;No;No;Month-to-month;Yes;Electronic check; 60,60;1297,80;0;2018-09-24
3716-LRGXK;Male;No;Yes;No;60;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Two year;No;Automatic;101,15;6067,40;0;2015-05-13
2263-SFSQZ;Male;No;Yes;Yes;51;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check; 24,95;1222,25;0;2016-02-07
9950-MTGYX;Male;No;Yes;Yes;28;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Automatic; 20,30; 487,95;0;2017-12-28
3397-AVTKU;Male;No;No;No;43;Yes;No;DSL;No;Yes;No;No;No;Yes;Two year;Yes;Electronic check; 60,00;2548,55;0;2016-10-04
4825-FUREZ;Male;No;Yes;No;42;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Electronic check; 20,25; 835,50;0;2016-11-03
9837-BMCLM;Male;No;No;No; 3;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check; 78,50; 242,05;1;2020-01-17
2672-OJQZP;Female;No;No;No; 1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check; 44,75;  44,75;0;2020-03-17
0137-UDEUO;Female;No;No;No; 3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; 19,85;  63,75;1;2020-01-17
3134-DSHVC;Female;No;No;No;63;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;Two year;No;Automatic; 98,00;6218,45;0;2015-02-12
6161-UUUTA;Male;Yes;No;No; 3;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check; 79,90; 260,90;1;2020-01-17
7821-DPRQE;Male;No;Yes;No;68;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;107,70;7320,90;0;2014-09-15
6543-XRMYR;Female;Yes;No;No;30;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check; 99,70;2967,35;1;2017-10-29
2001-EWBQU;Female;No;No;No;60;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Two year;No;Electronic check;104,70;6333,80;0;2015-05-13
4925-LMHOK;Male;No;No;No;15;Yes;Yes;DSL;No;Yes;No;Yes;No;No;Month-to-month;Yes;Automatic; 58,60; 939,70;1;2019-01-22
1608-GMEWB;Male;Yes;No;No;45;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Automatic; 93,90;4200,25;0;2016-08-05
6695-AMZUF;Female;No;Yes;No;70;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Automatic; 86,45;5950,20;0;2014-07-17
1455-UGQVH;Male;No;Yes;No;10;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check; 98,50;1037,75;1;2019-06-21
8410-BGQXN;Male;No;No;No; 4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; 19,40;  93,40;0;2019-12-18
8280-MQRQN;Female;No;No;No; 1;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Mailed check; 50,45;  50,45;1;2020-03-17
1619-YWUBB;Female;No;Yes;No;68;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Automatic; 24,95;1614,90;0;2014-09-15
7611-YKYTC;Male;No;Yes;Yes;22;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Automatic; 75,00;1573,95;0;2018-06-26
2037-SGXHH;Male;No;Yes;Yes;38;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Electronic check; 94,65;3624,30;1;2017-03-03
3178-FESZO;Female;No;No;No; 1;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Automatic;100,25; 100,25;1;2020-03-17
0365-GXEZS;Male;No;Yes;No;18;Yes;No;Fiber optic;No;No;Yes;Yes;No;No;Month-to-month;No;Electronic check; 78,20;1468,75;0;2018-10-24
0082-OQIQY;Male;No;No;No;29;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check; 94,20;2607,60;0;2017-11-28
6087-MVHJH;Female;No;No;No;16;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check; 88,45;1422,10;1;2018-12-23
4603-JANFB;Male;No;No;No; 1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; 69,85;  69,85;1;2020-03-17
3018-TFTSU;Male;No;No;No;12;Yes;No;Fiber optic;Yes;No;Yes;No;No;No;Month-to-month;No;Automatic; 81,70; 858,60;1;2019-04-22
3606-SBKRY;Male;No;No;No;31;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;One year;Yes;Electronic check; 50,05;1523,40;0;2017-09-29
4806-KEXQR;Male;No;No;No; 4;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check; 79,90; 324,30;1;2019-12-18
0667-NSRGI;Female;No;Yes;No;48;Yes;Yes;DSL;No;No;Yes;Yes;No;Yes;One year;Yes;Mailed check; 69,55;3435,60;0;2016-05-07
7083-YNSKY;Female;No;No;No;15;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Automatic; 25,40; 399,60;1;2019-01-22
6893-ODYYE;Male;No;No;No;50;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;No;No;One year;Yes;Automatic; 90,10;4549,45;0;2016-03-08
8242-JSVBO;Male;No;No;No; 7;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Automatic; 44,65; 322,50;0;2019-09-19
2479-BRAMR;Male;Yes;Yes;No;41;Yes;Yes;Fiber optic;Yes;No;Yes;No;No;No;Month-to-month;Yes;Automatic; 83,75;3273,55;1;2016-12-03
9541-ZPSEA;Male;No;Yes;Yes;68;Yes;No;Fiber optic;Yes;No;Yes;No;No;No;Two year;No;Automatic; 80,35;5375,15;0;2014-09-15
2665-NPTGL;Female;Yes;Yes;No;26;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Automatic; 98,10;2510,70;0;2018-02-26
1139-WUOAH;Male;No;No;No;57;No;No phone service;DSL;No;No;Yes;Yes;Yes;Yes;Two year;No;Automatic; 53,35;3090,05;0;2015-08-11
4693-VWVBO;Female;No;No;No; 3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check; 19,55;  61,05;0;2020-01-17
7434-SHXLS;Female;No;No;No; 1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; 20,90;  20,90;1;2020-03-17
6937-GCDGQ;Male;No;Yes;Yes;19;Yes;No;DSL;Yes;No;No;No;No;No;One year;Yes;Automatic; 48,95; 955,60;0;2018-09-24
0988-JRWWP;Female;No;No;No; 3;Yes;No;DSL;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check; 54,20; 140,40;0;2020-01-17
5075-JSDKI;Female;No;No;No;59;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Electronic check; 24,45;1493,10;0;2015-06-12
7908-QCBCA;Female;No;Yes;No; 1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check; 69,40;  69,40;1;2020-03-17
8644-XYTSV;Male;No;Yes;No;42;No;No phone service;DSL;Yes;No;No;No;Yes;No;Month-to-month;Yes;Automatic; 40,15;1626,05;0;2016-11-03
6711-FLDFB;Female;No;No;No; 7;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; 74,90; 541,15;1;2019-09-19
3873-WOSBC;Male;No;Yes;No;67;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Automatic; 25,60;1784,90;0;2014-10-15
7465-ZZRVX;Male;No;No;No; 1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; 70,35;  70,35;0;2020-03-17
7975-JMZNT;Male;No;Yes;No;66;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Automatic; 91,70;6075,90;0;2014-11-14
7251-XFOIL;Female;No;No;No;61;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;No;Mailed check; 89,20;5500,60;0;2015-04-13
4116-IQRFR;Male;No;Yes;Yes; 4;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Automatic; 24,10;  73,10;0;2019-12-18
3714-JTVOV;Female;Yes;Yes;No;42;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Automatic; 74,15;3229,40;1;2016-11-03
8259-DZLIZ;Female;No;Yes;Yes;64;Yes;Yes;DSL;No;Yes;No;No;No;No;One year;Yes;Automatic; 53,85;3399,85;0;2015-01-13
0442-ZXKVS;Female;Yes;Yes;No;54;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;Automatic;115,60;6431,05;0;2015-11-09
7853-WNZSY;Male;No;No;No; 1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Automatic; 19,75;  19,75;0;2020-03-17
3120-FAZKD;Male;No;Yes;Yes;54;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Automatic; 24,05;1230,90;0;2015-11-09
8606-OEGQZ;Female;No;No;Yes;18;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Automatic; 25,30; 454,65;0;2018-10-24
0225-ZORZP;Male;No;No;No; 3;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;No;Electronic check; 84,30; 235,05;0;2020-01-17
4702-IOQDC;Female;No;No;No; 1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; 70,10;  70,10;1;2020-03-17
9489-JMTTN;Female;No;Yes;Yes;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Automatic; 89,75;6595,90;0;2014-05-18
0575-CUQOV;Male;Yes;Yes;No;60;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check; 97,95;5867,00;0;2015-05-13
0967-BMLBD;Female;No;Yes;Yes;11;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check; 20,00; 196,35;0;2019-05-22
6178-KFNHS;Female;No;No;Yes;12;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check; 78,30; 909,25;1;2019-04-22
2830-LEWOA;Male;No;Yes;Yes;61;Yes;No;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;No;Automatic;103,90;6449,15;0;2015-04-13
5006-MXVRN;Female;No;No;No;39;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Automatic; 20,70; 762,45;0;2017-02-01
1264-BYWMS;Male;No;No;No;55;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check; 96,80;5283,95;1;2015-10-10
9658-WYUFB;Female;No;No;No;17;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check; 94,40;1617,50;1;2018-11-23
8327-WKMIE;Male;No;No;No;37;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Automatic; 20,15; 785,75;0;2017-04-02
6917-FIJHC;Female;No;Yes;No;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check; 26,00;1776,00;0;2014-05-18
5329-KRDTM;Male;Yes;Yes;No;72;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;No;Two year;No;Automatic; 77,35;5396,25;0;2014-05-18
7797-EJMDP;Female;No;No;No; 8;Yes;No;DSL;Yes;No;No;Yes;No;Yes;Month-to-month;No;Automatic; 66,05; 574,50;0;2019-08-20
3530-VWVGU;Female;No;Yes;Yes;22;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; 19,90; 400,30;0;2018-06-26
2013-SGDXK;Female;No;No;No; 1;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;No;Electronic check; 84,30;  84,30;1;2020-03-17
6368-NWMCE;Female;No;No;No;38;Yes;Yes;DSL;No;Yes;No;Yes;No;Yes;Month-to-month;No;Automatic; 68,15;2656,30;0;2017-03-03
3633-CDBUW;Male;No;No;Yes;17;Yes;No;DSL;No;Yes;Yes;Yes;Yes;Yes;One year;No;Electronic check; 80,85;1445,95;0;2018-11-23
0707-HOVVN;Female;Yes;No;No;70;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;No;Two year;Yes;Automatic; 75,50;5212,65;0;2014-07-17
8580-QVLOC;Female;Yes;Yes;Yes;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Automatic; 92,45;6440,25;1;2014-05-18
3956-MGXOG;Female;No;No;No;28;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check; 80,60;2244,95;0;2017-12-28
9274-UARKJ;Female;No;No;No;15;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Automatic; 83,20;1130,00;0;2019-01-22
4077-HWUYD;Male;No;Yes;Yes;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Automatic; 87,55;6463,15;0;2014-05-18
2012-NWRPA;Female;Yes;Yes;No;11;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check; 99,55;1131,20;1;2019-05-22
8808-ELEHO;Male;Yes;No;No; 8;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check; 81,25; 585,95;1;2019-08-20
0103-CSITQ;Female;No;Yes;No;57;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Automatic;109,40;6252,70;0;2015-08-11
3506-LCJDC;Male;No;Yes;Yes; 1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Automatic; 19,95;  19,95;1;2020-03-17
8671-KKKOS;Female;No;Yes;No;46;No;No phone service;DSL;Yes;Yes;No;No;Yes;No;Month-to-month;No;Electronic check; 45,55;2062,15;0;2016-07-06
7305-ZWMAJ;Male;No;Yes;No;30;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Automatic; 20,70; 587,10;0;2017-10-29
9518-XXBXE;Male;Yes;Yes;No;10;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Electronic check; 75,30; 720,45;0;2019-06-21
3934-HXCFZ;Male;No;Yes;No;23;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;Month-to-month;Yes;Electronic check; 99,25;2186,40;1;2018-05-27
6578-KRMAW;Male;No;No;No;32;Yes;No;Fiber optic;Yes;Yes;Yes;No;No;Yes;Month-to-month;Yes;Automatic; 93,40;2979,30;0;2017-08-30
4860-IJUDE;Male;No;No;No;13;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Automatic; 73,75; 956,65;0;2019-03-23
7666-WKRON;Female;No;No;No;39;Yes;No;Fiber optic;No;No;Yes;Yes;No;No;Two year;Yes;Electronic check; 80,45;3201,55;1;2017-02-01
9688-YGXVR;Female;No;No;No;44;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Automatic; 88,15;3973,20;0;2016-09-04
0423-UDIJQ;Male;Yes;No;No; 9;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;No;Mailed check; 49,20; 447,90;0;2019-07-21
1945-XISKS;Female;No;Yes;No;67;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check; 19,65;1335,20;0;2014-10-15
4910-AQFFX;Male;No;Yes;Yes; 9;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Automatic; 79,35; 661,25;1;2019-07-21
2154-KVJFF;Female;No;No;No;15;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check; 79,75;1111,85;1;2019-01-22
5360-LJCNJ;Female;No;Yes;No;71;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Two year;Yes;Automatic;105,15;7555,00;0;2014-06-17
2607-FBDFF;Male;No;No;No; 1;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;No;Automatic; 49,00;  49,00;0;2020-03-17
9647-ERGBE;Female;No;Yes;Yes;30;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;100,05;3046,15;1;2017-10-29
3428-XZMAZ;Male;No;No;No; 1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; 69,35;  69,35;1;2020-03-17
1100-DDVRV;Male;No;Yes;No;17;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Mailed check; 49,80; 836,35;0;2018-11-23
0378-TOVMS;Female;No;No;No; 3;Yes;No;Fiber optic;No;No;No;Yes;No;Yes;Month-to-month;No;Electronic check; 85,80; 272,20;1;2020-01-17
